weeks,prod,cust,scen,price
26,PEP_P,LV,4,0.573173
26,PEP_P,LV,5,0.451847
26,TOM_P,LA,1,0.64312
26,TOM_P,LA,2,0.515589
26,TOM_P,LA,3,0.443177
26,TOM_P,LA,4,0.354485
26,TOM_P,LA,5,0.299939
26,TOM_P,LV,1,0.566944
26,TOM_P,LV,2,0.490426
26,TOM_P,LV,3,0.427661
26,TOM_P,LV,4,0.365924
26,TOM_P,LV,5,0.319884
27,CAUL_P,LA,1,0.734829
27,CAUL_P,LA,2,0.684496
27,CAUL_P,LA,3,0.642702
27,CAUL_P,LA,4,0.603573
27,CAUL_P,LA,5,0.560045
27,CAUL_P,LV,1,0.793049
27,CAUL_P,LV,2,0.712883
27,CAUL_P,LV,3,0.654614
27,CAUL_P,LV,4,0.597638
27,CAUL_P,LV,5,0.547604
27,CEL_P,LA,1,0.39578
27,CEL_P,LA,2,0.294899
27,CEL_P,LA,3,0.224934
27,CEL_P,LA,4,0.181607
27,CEL_P,LA,5,0.14264
27,CEL_P,LV,1,0.361604
27,CEL_P,LV,2,0.291333
27,CEL_P,LV,3,0.238896
27,CEL_P,LV,4,0.200936
27,CEL_P,LV,5,0.167372
27,CUX_P,LA,1,0.506816
27,CUX_P,LA,2,0.389386
27,CUX_P,LA,3,0.280499
27,CUX_P,LA,4,0.191453
27,CUX_P,LA,5,0.135883
27,CUX_P,LV,1,0.302459
27,CUX_P,LV,2,0.239503
27,CUX_P,LV,3,0.184365
27,CUX_P,LV,4,0.141222
27,CUX_P,LV,5,0.110426
27,LET_P,LA,1,4.07679
27,LET_P,LA,2,2.39297
27,LET_P,LA,3,1.28218
27,LET_P,LA,4,0.681538
27,LET_P,LA,5,0.40372
27,LET_P,LV,1,2.64439
27,LET_P,LV,2,1.62822
27,LET_P,LV,3,0.93295
27,LET_P,LV,4,0.552396
27,LET_P,LV,5,0.338117
27,PEP_P,LA,1,1.2661
27,PEP_P,LA,2,1.08928
27,PEP_P,LA,3,0.921158
27,PEP_P,LA,4,0.772637
27,PEP_P,LA,5,0.64669
27,PEP_P,LV,1,1.01165
27,PEP_P,LV,2,0.852417
27,PEP_P,LV,3,0.678866
27,PEP_P,LV,4,0.544405
27,PEP_P,LV,5,0.438993
27,TOM_P,LA,1,0.639498
27,TOM_P,LA,2,0.541896
27,TOM_P,LA,3,0.412295
27,TOM_P,LA,4,0.342869
27,TOM_P,LA,5,0.278305
27,TOM_P,LV,1,0.518973
27,TOM_P,LV,2,0.453045
27,TOM_P,LV,3,0.379726
27,TOM_P,LV,4,0.331723
27,TOM_P,LV,5,0.29165
28,CAUL_P,LA,1,0.648161
28,CAUL_P,LA,2,0.629784
28,CAUL_P,LA,3,0.612244
28,CAUL_P,LA,4,0.59727
28,CAUL_P,LA,5,0.578619
28,CAUL_P,LV,1,0.726832
28,CAUL_P,LV,2,0.671706
28,CAUL_P,LV,3,0.637181
28,CAUL_P,LV,4,0.599425
28,CAUL_P,LV,5,0.562329
28,CEL_P,LA,1,0.276069
28,CEL_P,LA,2,0.250925
28,CEL_P,LA,3,0.200442
28,CEL_P,LA,4,0.169749
28,CEL_P,LA,5,0.140711
28,CEL_P,LV,1,0.327862
28,CEL_P,LV,2,0.277766
28,CEL_P,LV,3,0.225232
28,CEL_P,LV,4,0.191897
28,CEL_P,LV,5,0.163432
28,CUX_P,LA,1,0.406707
28,CUX_P,LA,2,0.317627
28,CUX_P,LA,3,0.244096
28,CUX_P,LA,4,0.189138
28,CUX_P,LA,5,0.141641
28,CUX_P,LV,1,0.295929
28,CUX_P,LV,2,0.226446
28,CUX_P,LV,3,0.178907
28,CUX_P,LV,4,0.144265
28,CUX_P,LV,5,0.111706
28,LET_P,LA,1,4.97141
28,LET_P,LA,2,2.02982
28,LET_P,LA,3,1.11508
28,LET_P,LA,4,0.5846
28,LET_P,LA,5,0.307499
28,LET_P,LV,1,2.94752
28,LET_P,LV,2,1.43812
28,LET_P,LV,3,0.898935
28,LET_P,LV,4,0.517317
28,LET_P,LV,5,0.309952
28,PEP_P,LA,1,1.0726
28,PEP_P,LA,2,0.928357
28,PEP_P,LA,3,0.807126
28,PEP_P,LA,4,0.69779
28,PEP_P,LA,5,0.618266
28,PEP_P,LV,1,0.757128
28,PEP_P,LV,2,0.664671
28,PEP_P,LV,3,0.59223
28,PEP_P,LV,4,0.517558
28,PEP_P,LV,5,0.461806
28,TOM_P,LA,1,0.725128
28,TOM_P,LA,2,0.515168
28,TOM_P,LA,3,0.413809
28,TOM_P,LA,4,0.322763
28,TOM_P,LA,5,0.273687
28,TOM_P,LV,1,0.595879
28,TOM_P,LV,2,0.474041
28,TOM_P,LV,3,0.396127
28,TOM_P,LV,4,0.329708
28,TOM_P,LV,5,0.279476
29,CAUL_P,LA,1,0.669613
29,CAUL_P,LA,2,0.64969
29,CAUL_P,LA,3,0.624343
29,CAUL_P,LA,4,0.603487
29,CAUL_P,LA,5,0.57896
29,CAUL_P,LV,1,0.75908
29,CAUL_P,LV,2,0.696939
29,CAUL_P,LV,3,0.657109
29,CAUL_P,LV,4,0.599001
29,CAUL_P,LV,5,0.556016
29,CEL_P,LA,1,0.262974
29,CEL_P,LA,2,0.227542
29,CEL_P,LA,3,0.199976
29,CEL_P,LA,4,0.174218
29,CEL_P,LA,5,0.150364
29,CEL_P,LV,1,0.282503
29,CEL_P,LV,2,0.23992
29,CEL_P,LV,3,0.209051
29,CEL_P,LV,4,0.182982
29,CEL_P,LV,5,0.155511
29,CUX_P,LA,1,0.186976
29,CUX_P,LA,2,0.17601
29,CUX_P,LA,3,0.162172
29,CUX_P,LA,4,0.145157
29,CUX_P,LA,5,0.131549
29,CUX_P,LV,1,0.175697
29,CUX_P,LV,2,0.158215
29,CUX_P,LV,3,0.143676
29,CUX_P,LV,4,0.127292
29,CUX_P,LV,5,0.112359
29,LET_P,LA,1,3.1558
29,LET_P,LA,2,1.62833
29,LET_P,LA,3,0.982667
29,LET_P,LA,4,0.622267
29,LET_P,LA,5,0.371444
29,LET_P,LV,1,1.65892
29,LET_P,LV,2,1.02128
29,LET_P,LV,3,0.728564
29,LET_P,LV,4,0.544118
29,LET_P,LV,5,0.412728
29,PEP_P,LA,1,1.00312
29,PEP_P,LA,2,0.799515
29,PEP_P,LA,3,0.709506
29,PEP_P,LA,4,0.625858
29,PEP_P,LA,5,0.551774
29,PEP_P,LV,1,0.739683
29,PEP_P,LV,2,0.623693
29,PEP_P,LV,3,0.547227
29,PEP_P,LV,4,0.48613
29,PEP_P,LV,5,0.424429
29,TOM_P,LA,1,0.703654
29,TOM_P,LA,2,0.556866
29,TOM_P,LA,3,0.449644
29,TOM_P,LA,4,0.370734
29,TOM_P,LA,5,0.285221
29,TOM_P,LV,1,0.689005
29,TOM_P,LV,2,0.569036
29,TOM_P,LV,3,0.448824
29,TOM_P,LV,4,0.373876
29,TOM_P,LV,5,0.289588
30,CAUL_P,LA,1,0.712529
30,CAUL_P,LA,2,0.677244
30,CAUL_P,LA,3,0.63385
30,CAUL_P,LA,4,0.602532
30,CAUL_P,LA,5,0.568334
30,CAUL_P,LV,1,0.814709
30,CAUL_P,LV,2,0.710298
30,CAUL_P,LV,3,0.654007
30,CAUL_P,LV,4,0.598251
30,CAUL_P,LV,5,0.54545
30,CEL_P,LA,1,0.254295
30,CEL_P,LA,2,0.235334
30,CEL_P,LA,3,0.21027
30,CEL_P,LA,4,0.18763
30,CEL_P,LA,5,0.164542
30,CEL_P,LV,1,0.288175
30,CEL_P,LV,2,0.253169
30,CEL_P,LV,3,0.219919
30,CEL_P,LV,4,0.189299
30,CEL_P,LV,5,0.162129
30,CUX_P,LA,1,0.220333
30,CUX_P,LA,2,0.184554
30,CUX_P,LA,3,0.155521
30,CUX_P,LA,4,0.132325
30,CUX_P,LA,5,0.112827
30,CUX_P,LV,1,0.203421
30,CUX_P,LV,2,0.169938
30,CUX_P,LV,3,0.141098
30,CUX_P,LV,4,0.116139
30,CUX_P,LV,5,0.0980942
30,LET_P,LA,1,2.24191
30,LET_P,LA,2,1.61593
30,LET_P,LA,3,1.11865
30,LET_P,LA,4,0.793201
30,LET_P,LA,5,0.504469
30,LET_P,LV,1,1.2688
30,LET_P,LV,2,1.00419
30,LET_P,LV,3,0.787303
30,LET_P,LV,4,0.63359
30,LET_P,LV,5,0.496843
30,PEP_P,LA,1,1.10987
30,PEP_P,LA,2,0.868913
30,PEP_P,LA,3,0.743163
30,PEP_P,LA,4,0.658861
30,PEP_P,LA,5,0.542375
30,PEP_P,LV,1,1.03584
30,PEP_P,LV,2,0.80126
30,PEP_P,LV,3,0.608713
30,PEP_P,LV,4,0.494679
30,PEP_P,LV,5,0.396261
30,TOM_P,LA,1,0.656237
30,TOM_P,LA,2,0.549384
30,TOM_P,LA,3,0.468002
30,TOM_P,LA,4,0.398433
30,TOM_P,LA,5,0.323424
30,TOM_P,LV,1,0.728685
30,TOM_P,LV,2,0.570831
30,TOM_P,LV,3,0.468691
30,TOM_P,LV,4,0.380603
30,TOM_P,LV,5,0.295403
31,CAUL_P,LA,1,0.730827
31,CAUL_P,LA,2,0.687469
31,CAUL_P,LA,3,0.649895
31,CAUL_P,LA,4,0.612502
31,CAUL_P,LA,5,0.577648
31,CAUL_P,LV,1,0.735425
31,CAUL_P,LV,2,0.694784
31,CAUL_P,LV,3,0.662582
31,CAUL_P,LV,4,0.632493
31,CAUL_P,LV,5,0.602063
31,CEL_P,LA,1,0.263096
31,CEL_P,LA,2,0.209548
31,CEL_P,LA,3,0.181729
31,CEL_P,LA,4,0.158423
31,CEL_P,LA,5,0.137921
31,CEL_P,LV,1,0.306961
31,CEL_P,LV,2,0.246184
31,CEL_P,LV,3,0.202705
31,CEL_P,LV,4,0.171857
31,CEL_P,LV,5,0.146439
31,CUX_P,LA,1,0.200338
31,CUX_P,LA,2,0.174887
31,CUX_P,LA,3,0.150794
31,CUX_P,LA,4,0.133227
31,CUX_P,LA,5,0.113195
31,CUX_P,LV,1,0.160831
31,CUX_P,LV,2,0.142093
31,CUX_P,LV,3,0.125043
31,CUX_P,LV,4,0.112011
31,CUX_P,LV,5,0.0985372
31,LET_P,LA,1,3.03399
31,LET_P,LA,2,1.82672
31,LET_P,LA,3,1.24412
31,LET_P,LA,4,0.899523
31,LET_P,LA,5,0.575712
31,LET_P,LV,1,1.80359
31,LET_P,LV,2,1.2032
31,LET_P,LV,3,0.877385
31,LET_P,LV,4,0.682175
31,LET_P,LV,5,0.499644
31,PEP_P,LA,1,0.860917
31,PEP_P,LA,2,0.755409
31,PEP_P,LA,3,0.678861
31,PEP_P,LA,4,0.590474
31,PEP_P,LA,5,0.533327
31,PEP_P,LV,1,0.751353
31,PEP_P,LV,2,0.623319
31,PEP_P,LV,3,0.530755
31,PEP_P,LV,4,0.434153
31,PEP_P,LV,5,0.361203
31,TOM_P,LA,1,0.645614
31,TOM_P,LA,2,0.530589
31,TOM_P,LA,3,0.461253
31,TOM_P,LA,4,0.383205
31,TOM_P,LA,5,0.332219
31,TOM_P,LV,1,0.673238
31,TOM_P,LV,2,0.557565
31,TOM_P,LV,3,0.450418
31,TOM_P,LV,4,0.349962
31,TOM_P,LV,5,0.291162
32,CAUL_P,LA,1,0.766964
32,CAUL_P,LA,2,0.687325
32,CAUL_P,LA,3,0.64092
32,CAUL_P,LA,4,0.593713
32,CAUL_P,LA,5,0.55516
32,CAUL_P,LV,1,0.72014
32,CAUL_P,LV,2,0.677619
32,CAUL_P,LV,3,0.648012
32,CAUL_P,LV,4,0.618606
32,CAUL_P,LV,5,0.591502
32,CEL_P,LA,1,0.229607
32,CEL_P,LA,2,0.19277
32,CEL_P,LA,3,0.169552
32,CEL_P,LA,4,0.151097
32,CEL_P,LA,5,0.133746
32,CEL_P,LV,1,0.302654
32,CEL_P,LV,2,0.235973
32,CEL_P,LV,3,0.194839
32,CEL_P,LV,4,0.166614
32,CEL_P,LV,5,0.13814
32,CUX_P,LA,1,0.259142
32,CUX_P,LA,2,0.203627
32,CUX_P,LA,3,0.16841
32,CUX_P,LA,4,0.142409
32,CUX_P,LA,5,0.117449
32,CUX_P,LV,1,0.170557
32,CUX_P,LV,2,0.144645
32,CUX_P,LV,3,0.126913
32,CUX_P,LV,4,0.112088
32,CUX_P,LV,5,0.0984742
32,LET_P,LA,1,4.77568
32,LET_P,LA,2,2.18185
32,LET_P,LA,3,1.5136
32,LET_P,LA,4,0.965092
32,LET_P,LA,5,0.59149
32,LET_P,LV,1,2.49972
32,LET_P,LV,2,1.34703
32,LET_P,LV,3,0.990596
32,LET_P,LV,4,0.715499
32,LET_P,LV,5,0.50258
32,PEP_P,LA,1,0.697139
32,PEP_P,LA,2,0.649642
32,PEP_P,LA,3,0.619655
32,PEP_P,LA,4,0.586412
32,PEP_P,LA,5,0.55916
32,PEP_P,LV,1,0.635373
32,PEP_P,LV,2,0.541433
32,PEP_P,LV,3,0.469077
32,PEP_P,LV,4,0.406361
32,PEP_P,LV,5,0.353401
32,TOM_P,LA,1,0.897771
32,TOM_P,LA,2,0.589738
32,TOM_P,LA,3,0.45781
32,TOM_P,LA,4,0.337444
32,TOM_P,LA,5,0.262714
32,TOM_P,LV,1,0.730141
32,TOM_P,LV,2,0.547489
32,TOM_P,LV,3,0.439949
32,TOM_P,LV,4,0.347461
32,TOM_P,LV,5,0.279279
33,CAUL_P,LA,1,0.744528
33,CAUL_P,LA,2,0.688547
33,CAUL_P,LA,3,0.647812
33,CAUL_P,LA,4,0.606974
33,CAUL_P,LA,5,0.564476
33,CAUL_P,LV,1,0.730362
33,CAUL_P,LV,2,0.690366
33,CAUL_P,LV,3,0.656214
33,CAUL_P,LV,4,0.623012
33,CAUL_P,LV,5,0.590922
33,CEL_P,LA,1,0.212815
33,CEL_P,LA,2,0.184247
33,CEL_P,LA,3,0.165739
33,CEL_P,LA,4,0.148385
33,CEL_P,LA,5,0.133319
33,CEL_P,LV,1,0.261178
33,CEL_P,LV,2,0.227747
33,CEL_P,LV,3,0.198007
33,CEL_P,LV,4,0.176834
33,CEL_P,LV,5,0.15515
33,CUX_P,LA,1,0.281376
33,CUX_P,LA,2,0.233967
33,CUX_P,LA,3,0.186046
33,CUX_P,LA,4,0.149242
33,CUX_P,LA,5,0.118927
33,CUX_P,LV,1,0.199365
33,CUX_P,LV,2,0.169711
33,CUX_P,LV,3,0.140852
33,CUX_P,LV,4,0.118757
33,CUX_P,LV,5,0.0987515
33,LET_P,LA,1,2.6971
33,LET_P,LA,2,2.00301
33,LET_P,LA,3,1.46042
33,LET_P,LA,4,0.97949
33,LET_P,LA,5,0.744955
33,LET_P,LV,1,1.80295
33,LET_P,LV,2,1.36158
33,LET_P,LV,3,1.01374
33,LET_P,LV,4,0.732765
33,LET_P,LV,5,0.56732
33,PEP_P,LA,1,0.65234
33,PEP_P,LA,2,0.620182
33,PEP_P,LA,3,0.589643
33,PEP_P,LA,4,0.562357
33,PEP_P,LA,5,0.539718
33,PEP_P,LV,1,0.569161
33,PEP_P,LV,2,0.508022
33,PEP_P,LV,3,0.446054
33,PEP_P,LV,4,0.390125
33,PEP_P,LV,5,0.350632
33,TOM_P,LA,1,0.698938
33,TOM_P,LA,2,0.571357
33,TOM_P,LA,3,0.469056
33,TOM_P,LA,4,0.385299
33,TOM_P,LA,5,0.302977
33,TOM_P,LV,1,0.541797
33,TOM_P,LV,2,0.470502
33,TOM_P,LV,3,0.414082
33,TOM_P,LV,4,0.366897
33,TOM_P,LV,5,0.319656
34,CAUL_P,LA,1,0.775738
34,CAUL_P,LA,2,0.705473
34,CAUL_P,LA,3,0.658415
34,CAUL_P,LA,4,0.599072
34,CAUL_P,LA,5,0.541671
34,CAUL_P,LV,1,0.744427
34,CAUL_P,LV,2,0.684193
34,CAUL_P,LV,3,0.654231
34,CAUL_P,LV,4,0.613277
34,CAUL_P,LV,5,0.573057
34,CEL_P,LA,1,0.187218
34,CEL_P,LA,2,0.172996
34,CEL_P,LA,3,0.160924
34,CEL_P,LA,4,0.144279
34,CEL_P,LA,5,0.133958
34,CEL_P,LV,1,0.239468
34,CEL_P,LV,2,0.207598
34,CEL_P,LV,3,0.18863
34,CEL_P,LV,4,0.168353
34,CEL_P,LV,5,0.153338
34,CUX_P,LA,1,0.340654
34,CUX_P,LA,2,0.255844
34,CUX_P,LA,3,0.201089
34,CUX_P,LA,4,0.149735
34,CUX_P,LA,5,0.123878
34,CUX_P,LV,1,0.268886
34,CUX_P,LV,2,0.206145
34,CUX_P,LV,3,0.16181
34,CUX_P,LV,4,0.123739
34,CUX_P,LV,5,0.100341
34,LET_P,LA,1,2.70136
34,LET_P,LA,2,2.11104
34,LET_P,LA,3,1.42779
34,LET_P,LA,4,1.05325
34,LET_P,LA,5,0.724519
34,LET_P,LV,1,1.94179
34,LET_P,LV,2,1.52234
34,LET_P,LV,3,1.08993
34,LET_P,LV,4,0.814708
34,LET_P,LV,5,0.565646
34,PEP_P,LA,1,0.775666
34,PEP_P,LA,2,0.712633
34,PEP_P,LA,3,0.627481
34,PEP_P,LA,4,0.553517
34,PEP_P,LA,5,0.494656
34,PEP_P,LV,1,0.619331
34,PEP_P,LV,2,0.534679
34,PEP_P,LV,3,0.454417
34,PEP_P,LV,4,0.387032
34,PEP_P,LV,5,0.331403
34,TOM_P,LA,1,0.472546
34,TOM_P,LA,2,0.443604
34,TOM_P,LA,3,0.425366
34,TOM_P,LA,4,0.397186
34,TOM_P,LA,5,0.374543
34,TOM_P,LV,1,0.465016
34,TOM_P,LV,2,0.427345
34,TOM_P,LV,3,0.398626
34,TOM_P,LV,4,0.36841
34,TOM_P,LV,5,0.345747
35,CAUL_P,LA,1,0.859925
35,CAUL_P,LA,2,0.731792
35,CAUL_P,LA,3,0.663365
35,CAUL_P,LA,4,0.60346
35,CAUL_P,LA,5,0.542143
35,CAUL_P,LV,1,0.775862
35,CAUL_P,LV,2,0.704544
35,CAUL_P,LV,3,0.655228
35,CAUL_P,LV,4,0.617126
35,CAUL_P,LV,5,0.569684
35,CEL_P,LA,1,0.203464
35,CEL_P,LA,2,0.181236
35,CEL_P,LA,3,0.169886
35,CEL_P,LA,4,0.152394
35,CEL_P,LA,5,0.14009
35,CEL_P,LV,1,0.218236
35,CEL_P,LV,2,0.194772
35,CEL_P,LV,3,0.179715
35,CEL_P,LV,4,0.163252
35,CEL_P,LV,5,0.14899
35,CUX_P,LA,1,0.335335
35,CUX_P,LA,2,0.238907
35,CUX_P,LA,3,0.201604
35,CUX_P,LA,4,0.162344
35,CUX_P,LA,5,0.130299
35,CUX_P,LV,1,0.261901
35,CUX_P,LV,2,0.193229
35,CUX_P,LV,3,0.160351
35,CUX_P,LV,4,0.124903
35,CUX_P,LV,5,0.101686
35,LET_P,LA,1,2.48509
35,LET_P,LA,2,1.69228
35,LET_P,LA,3,1.35971
35,LET_P,LA,4,1.03942
35,LET_P,LA,5,0.790119
35,LET_P,LV,1,1.7155
35,LET_P,LV,2,1.21874
35,LET_P,LV,3,0.981639
35,LET_P,LV,4,0.785905
35,LET_P,LV,5,0.618797
35,PEP_P,LA,1,1.02737
35,PEP_P,LA,2,0.845071
35,PEP_P,LA,3,0.71917
35,PEP_P,LA,4,0.611116
35,PEP_P,LA,5,0.517658
35,PEP_P,LV,1,0.76577
35,PEP_P,LV,2,0.594666
35,PEP_P,LV,3,0.501788
35,PEP_P,LV,4,0.404674
35,PEP_P,LV,5,0.330893
35,TOM_P,LA,1,0.60332
35,TOM_P,LA,2,0.524808
35,TOM_P,LA,3,0.446993
35,TOM_P,LA,4,0.36267
35,TOM_P,LA,5,0.31429
35,TOM_P,LV,1,0.519623
35,TOM_P,LV,2,0.464398
35,TOM_P,LV,3,0.41351
35,TOM_P,LV,4,0.36065
35,TOM_P,LV,5,0.326075
36,CAUL_P,LA,1,0.860899
36,CAUL_P,LA,2,0.735149
36,CAUL_P,LA,3,0.65711
36,CAUL_P,LA,4,0.598732
36,CAUL_P,LA,5,0.542627
36,CAUL_P,LV,1,0.774056
36,CAUL_P,LV,2,0.705333
36,CAUL_P,LV,3,0.652198
36,CAUL_P,LV,4,0.605639
36,CAUL_P,LV,5,0.567229
36,CEL_P,LA,1,0.197943
36,CEL_P,LA,2,0.184289
36,CEL_P,LA,3,0.168082
36,CEL_P,LA,4,0.15591
36,CEL_P,LA,5,0.144156
36,CEL_P,LV,1,0.219183
36,CEL_P,LV,2,0.194582
36,CEL_P,LV,3,0.177454
36,CEL_P,LV,4,0.161866
36,CEL_P,LV,5,0.148203
36,CUX_P,LA,1,0.441825
36,CUX_P,LA,2,0.284117
36,CUX_P,LA,3,0.219266
36,CUX_P,LA,4,0.169949
36,CUX_P,LA,5,0.136903
36,CUX_P,LV,1,0.259232
36,CUX_P,LV,2,0.189088
36,CUX_P,LV,3,0.15704
36,CUX_P,LV,4,0.131282
36,CUX_P,LV,5,0.112533
36,LET_P,LA,1,2.26501
36,LET_P,LA,2,1.56358
36,LET_P,LA,3,1.13529
36,LET_P,LA,4,0.856368
36,LET_P,LA,5,0.644956
36,LET_P,LV,1,1.4777
36,LET_P,LV,2,1.0719
36,LET_P,LV,3,0.839174
36,LET_P,LV,4,0.659318
36,LET_P,LV,5,0.528119
36,PEP_P,LA,1,1.01301
36,PEP_P,LA,2,0.828659
36,PEP_P,LA,3,0.690841
36,PEP_P,LA,4,0.573874
36,PEP_P,LA,5,0.470673
36,PEP_P,LV,1,0.815015
36,PEP_P,LV,2,0.614424
36,PEP_P,LV,3,0.507476
36,PEP_P,LV,4,0.421848
36,PEP_P,LV,5,0.348336
36,TOM_P,LA,1,0.81062
36,TOM_P,LA,2,0.602771
36,TOM_P,LA,3,0.446137
36,TOM_P,LA,4,0.355289
36,TOM_P,LA,5,0.28562
36,TOM_P,LV,1,0.630486
36,TOM_P,LV,2,0.500096
36,TOM_P,LV,3,0.414629
36,TOM_P,LV,4,0.355746
36,TOM_P,LV,5,0.310277
37,CAUL_P,LA,1,0.707036
37,CAUL_P,LA,2,0.682741
37,CAUL_P,LA,3,0.651762
37,CAUL_P,LA,4,0.622202
37,CAUL_P,LA,5,0.598566
37,CAUL_P,LV,1,0.70454
37,CAUL_P,LV,2,0.677145
37,CAUL_P,LV,3,0.643814
37,CAUL_P,LV,4,0.609488
37,CAUL_P,LV,5,0.580979
37,CEL_P,LA,1,0.194637
37,CEL_P,LA,2,0.172629
37,CEL_P,LA,3,0.159243
37,CEL_P,LA,4,0.142992
37,CEL_P,LA,5,0.132382
37,CEL_P,LV,1,0.227022
37,CEL_P,LV,2,0.199698
37,CEL_P,LV,3,0.180939
37,CEL_P,LV,4,0.157909
37,CEL_P,LV,5,0.141559
37,CUX_P,LA,1,0.479692
37,CUX_P,LA,2,0.385305
37,CUX_P,LA,3,0.304269
37,CUX_P,LA,4,0.230912
37,CUX_P,LA,5,0.17277
37,CUX_P,LV,1,0.294514
37,CUX_P,LV,2,0.23873
37,CUX_P,LV,3,0.193298
37,CUX_P,LV,4,0.154688
37,CUX_P,LV,5,0.12367
37,LET_P,LA,1,2.70107
37,LET_P,LA,2,1.80941
37,LET_P,LA,3,1.26546
37,LET_P,LA,4,0.918903
37,LET_P,LA,5,0.645207
37,LET_P,LV,1,1.84983
37,LET_P,LV,2,1.35539
37,LET_P,LV,3,0.977358
37,LET_P,LV,4,0.739779
37,LET_P,LV,5,0.542245
37,PEP_P,LA,1,1.24736
37,PEP_P,LA,2,0.963697
37,PEP_P,LA,3,0.746767
37,PEP_P,LA,4,0.577802
37,PEP_P,LA,5,0.433636
37,PEP_P,LV,1,0.923848
37,PEP_P,LV,2,0.727001
37,PEP_P,LV,3,0.588562
37,PEP_P,LV,4,0.463123
37,PEP_P,LV,5,0.370088
37,TOM_P,LA,1,0.876511
37,TOM_P,LA,2,0.644575
37,TOM_P,LA,3,0.533778
37,TOM_P,LA,4,0.407569
37,TOM_P,LA,5,0.322007
37,TOM_P,LV,1,0.68767
37,TOM_P,LV,2,0.555403
37,TOM_P,LV,3,0.475528
37,TOM_P,LV,4,0.390023
37,TOM_P,LV,5,0.323905
38,CAUL_P,LA,1,0.693644
38,CAUL_P,LA,2,0.663477
38,CAUL_P,LA,3,0.639729
38,CAUL_P,LA,4,0.619365
38,CAUL_P,LA,5,0.596937
38,CAUL_P,LV,1,0.736757
38,CAUL_P,LV,2,0.692392
38,CAUL_P,LV,3,0.642315
38,CAUL_P,LV,4,0.606747
38,CAUL_P,LV,5,0.575483
38,CEL_P,LA,1,0.211197
38,CEL_P,LA,2,0.182544
38,CEL_P,LA,3,0.166114
38,CEL_P,LA,4,0.15277
38,CEL_P,LA,5,0.140048
38,CEL_P,LV,1,0.269852
38,CEL_P,LV,2,0.229642
38,CEL_P,LV,3,0.192245
38,CEL_P,LV,4,0.167568
38,CEL_P,LV,5,0.141906
38,CUX_P,LA,1,0.486611
38,CUX_P,LA,2,0.37611
38,CUX_P,LA,3,0.289877
38,CUX_P,LA,4,0.240277
38,CUX_P,LA,5,0.177332
38,CUX_P,LV,1,0.310298
38,CUX_P,LV,2,0.251174
38,CUX_P,LV,3,0.200031
38,CUX_P,LV,4,0.166994
38,CUX_P,LV,5,0.131709
38,LET_P,LA,1,3.49061
38,LET_P,LA,2,2.21261
38,LET_P,LA,3,1.44128
38,LET_P,LA,4,0.906669
38,LET_P,LA,5,0.610151
38,LET_P,LV,1,2.71564
38,LET_P,LV,2,1.73972
38,LET_P,LV,3,1.14163
38,LET_P,LV,4,0.783401
38,LET_P,LV,5,0.528767
38,PEP_P,LA,1,1.07789
38,PEP_P,LA,2,0.890544
38,PEP_P,LA,3,0.703422
38,PEP_P,LA,4,0.532327
38,PEP_P,LA,5,0.409754
38,PEP_P,LV,1,0.932602
38,PEP_P,LV,2,0.760835
38,PEP_P,LV,3,0.608582
38,PEP_P,LV,4,0.46814
38,PEP_P,LV,5,0.364379
38,TOM_P,LA,1,0.935653
38,TOM_P,LA,2,0.732566
38,TOM_P,LA,3,0.578439
38,TOM_P,LA,4,0.442959
38,TOM_P,LA,5,0.362868
38,TOM_P,LV,1,0.832161
38,TOM_P,LV,2,0.659012
38,TOM_P,LV,3,0.518243
38,TOM_P,LV,4,0.402156
38,TOM_P,LV,5,0.324952
39,CAUL_P,LA,1,0.820438
39,CAUL_P,LA,2,0.744168
39,CAUL_P,LA,3,0.6743
39,CAUL_P,LA,4,0.614273
39,CAUL_P,LA,5,0.549917
39,CAUL_P,LV,1,0.801749
39,CAUL_P,LV,2,0.716928
39,CAUL_P,LV,3,0.665154
39,CAUL_P,LV,4,0.615094
39,CAUL_P,LV,5,0.569193
39,CEL_P,LA,1,0.201752
39,CEL_P,LA,2,0.187375
39,CEL_P,LA,3,0.173101
39,CEL_P,LA,4,0.15873
39,CEL_P,LA,5,0.143873
39,CEL_P,LV,1,0.272495
39,CEL_P,LV,2,0.225257
39,CEL_P,LV,3,0.194885
39,CEL_P,LV,4,0.167385
39,CEL_P,LV,5,0.144332
39,CUX_P,LA,1,0.458252
39,CUX_P,LA,2,0.331773
39,CUX_P,LA,3,0.261122
39,CUX_P,LA,4,0.202487
39,CUX_P,LA,5,0.161475
39,CUX_P,LV,1,0.304528
39,CUX_P,LV,2,0.222873
39,CUX_P,LV,3,0.182435
39,CUX_P,LV,4,0.148096
39,CUX_P,LV,5,0.122399
39,LET_P,LA,1,3.44514
39,LET_P,LA,2,2.1649
39,LET_P,LA,3,1.42573
39,LET_P,LA,4,0.912194
39,LET_P,LA,5,0.649689
39,LET_P,LV,1,2.3299
39,LET_P,LV,2,1.55498
39,LET_P,LV,3,1.10989
39,LET_P,LV,4,0.760046
39,LET_P,LV,5,0.54855
39,PEP_P,LA,1,1.03024
39,PEP_P,LA,2,0.853277
39,PEP_P,LA,3,0.669706
39,PEP_P,LA,4,0.504492
